filename,result,frame,conf
crop_0435_f00474_c0.60_55-56min.jpg,,00474,0.60
crop_0436_f00474_c0.56_55-56min.jpg,,00474,0.56
crop_0437_f00475_c0.54_55-56min.jpg,,00475,0.54
crop_0438_f00475_c0.42_55-56min.jpg,,00475,0.42
crop_0439_f00476_c0.52_55-56min.jpg,,00476,0.52
crop_0440_f00477_c0.43_55-56min.jpg,,00477,0.43
crop_0441_f00477_c0.43_55-56min.jpg,,00477,0.43
crop_0442_f00477_c0.42_55-56min.jpg,,00477,0.42
crop_0443_f00478_c0.51_55-56min.jpg,,00478,0.51
crop_0444_f00478_c0.44_55-56min.jpg,,00478,0.44
crop_0445_f00478_c0.39_55-56min.jpg,,00478,0.39
crop_0446_f00479_c0.60_55-56min.jpg,,00479,0.60
crop_0447_f00479_c0.54_55-56min.jpg,,00479,0.54
crop_0448_f00481_c0.63_55-56min.jpg,,00481,0.63
crop_0449_f00481_c0.56_55-56min.jpg,,00481,0.56
crop_0450_f00481_c0.42_55-56min.jpg,,00481,0.42
crop_0451_f00482_c0.57_55-56min.jpg,,00482,0.57
crop_0452_f00482_c0.56_55-56min.jpg,,00482,0.56
crop_0453_f00483_c0.48_55-56min.jpg,,00483,0.48
crop_0454_f00484_c0.64_55-56min.jpg,,00484,0.64
crop_0455_f00484_c0.53_55-56min.jpg,,00484,0.53
crop_0456_f00485_c0.50_55-56min.jpg,,00485,0.50
crop_0457_f00485_c0.45_55-56min.jpg,,00485,0.45
crop_0458_f00486_c0.38_55-56min.jpg,,00486,0.38
crop_0459_f00486_c0.35_55-56min.jpg,,00486,0.35
crop_0460_f00487_c0.48_55-56min.jpg,,00487,0.48
crop_0461_f00487_c0.40_55-56min.jpg,,00487,0.40
crop_0462_f00488_c0.40_55-56min.jpg,,00488,0.40
crop_0463_f00488_c0.37_55-56min.jpg,,00488,0.37
crop_0464_f00491_c0.44_55-56min.jpg,,00491,0.44
crop_0465_f00492_c0.47_55-56min.jpg,,00492,0.47
crop_0466_f00493_c0.39_55-56min.jpg,,00493,0.39
crop_0467_f00493_c0.37_55-56min.jpg,,00493,0.37
crop_0468_f00494_c0.50_55-56min.jpg,,00494,0.50
crop_0469_f00494_c0.38_55-56min.jpg,,00494,0.38
crop_0470_f00495_c0.40_55-56min.jpg,,00495,0.40
crop_0471_f00496_c0.48_55-56min.jpg,,00496,0.48
crop_0472_f00497_c0.39_55-56min.jpg,,00497,0.39
crop_0473_f00498_c0.37_55-56min.jpg,,00498,0.37
crop_0474_f00503_c0.36_55-56min.jpg,,00503,0.36
crop_0475_f00504_c0.37_55-56min.jpg,,00504,0.37
crop_0476_f00505_c0.55_55-56min.jpg,,00505,0.55
crop_0477_f00505_c0.41_55-56min.jpg,,00505,0.41
crop_0478_f00506_c0.52_55-56min.jpg,,00506,0.52
crop_0479_f00506_c0.42_55-56min.jpg,,00506,0.42
crop_0480_f00507_c0.54_55-56min.jpg,,00507,0.54
crop_0481_f00507_c0.47_55-56min.jpg,,00507,0.47
crop_0482_f00507_c0.40_55-56min.jpg,,00507,0.40
crop_0483_f00508_c0.49_55-56min.jpg,,00508,0.49
crop_0484_f00508_c0.38_55-56min.jpg,,00508,0.38
crop_0485_f00509_c0.40_55-56min.jpg,,00509,0.40
crop_0486_f00509_c0.37_55-56min.jpg,,00509,0.37
crop_0487_f00510_c0.51_55-56min.jpg,,00510,0.51
crop_0488_f00510_c0.40_55-56min.jpg,,00510,0.40
crop_0489_f00511_c0.39_55-56min.jpg,,00511,0.39
crop_0490_f00511_c0.39_55-56min.jpg,,00511,0.39
crop_0491_f00512_c0.53_55-56min.jpg,,00512,0.53
crop_0492_f00513_c0.54_55-56min.jpg,,00513,0.54
crop_0493_f00514_c0.45_55-56min.jpg,,00514,0.45
crop_0494_f00515_c0.53_55-56min.jpg,,00515,0.53
crop_0495_f00516_c0.45_55-56min.jpg,,00516,0.45
crop_0496_f00516_c0.40_55-56min.jpg,,00516,0.40
crop_0497_f00517_c0.53_55-56min.jpg,,00517,0.53
crop_0498_f00517_c0.45_55-56min.jpg,,00517,0.45
crop_0499_f00518_c0.39_55-56min.jpg,,00518,0.39
crop_0500_f00519_c0.67_55-56min.jpg,,00519,0.67
crop_0501_f00519_c0.60_55-56min.jpg,,00519,0.60
crop_0502_f00520_c0.56_55-56min.jpg,,00520,0.56
crop_0503_f00521_c0.50_55-56min.jpg,,00521,0.50
crop_0504_f00521_c0.43_55-56min.jpg,,00521,0.43
crop_0505_f00522_c0.54_55-56min.jpg,,00522,0.54
crop_0506_f00522_c0.41_55-56min.jpg,,00522,0.41
crop_0507_f00522_c0.40_55-56min.jpg,,00522,0.40
crop_0508_f00523_c0.53_55-56min.jpg,,00523,0.53
crop_0509_f00523_c0.46_55-56min.jpg,,00523,0.46
crop_0510_f00523_c0.39_55-56min.jpg,,00523,0.39
crop_0511_f00524_c0.52_55-56min.jpg,,00524,0.52
crop_0512_f00524_c0.49_55-56min.jpg,,00524,0.49
crop_0513_f00524_c0.38_55-56min.jpg,,00524,0.38
crop_0514_f00524_c0.38_55-56min.jpg,,00524,0.38
crop_0515_f00525_c0.59_55-56min.jpg,,00525,0.59
crop_0516_f00525_c0.52_55-56min.jpg,,00525,0.52
crop_0517_f00525_c0.52_55-56min.jpg,,00525,0.52
crop_0518_f00525_c0.39_55-56min.jpg,,00525,0.39
crop_0519_f00526_c0.69_55-56min.jpg,,00526,0.69
crop_0520_f00526_c0.61_55-56min.jpg,,00526,0.61
crop_0521_f00526_c0.38_55-56min.jpg,,00526,0.38
crop_0522_f00526_c0.37_55-56min.jpg,,00526,0.37
crop_0523_f00527_c0.69_55-56min.jpg,,00527,0.69
crop_0524_f00527_c0.46_55-56min.jpg,,00527,0.46
crop_0525_f00528_c0.77_55-56min.jpg,,00528,0.77
crop_0526_f00528_c0.53_55-56min.jpg,,00528,0.53
crop_0527_f00529_c0.61_55-56min.jpg,,00529,0.61
crop_0528_f00529_c0.44_55-56min.jpg,,00529,0.44
crop_0529_f00530_c0.51_55-56min.jpg,,00530,0.51
crop_0530_f00530_c0.47_55-56min.jpg,,00530,0.47
crop_0531_f00531_c0.52_55-56min.jpg,,00531,0.52
crop_0532_f00531_c0.40_55-56min.jpg,,00531,0.40
crop_0533_f00531_c0.36_55-56min.jpg,,00531,0.36
crop_0534_f00532_c0.65_55-56min.jpg,,00532,0.65
crop_0535_f00532_c0.59_55-56min.jpg,,00532,0.59
crop_0536_f00532_c0.59_55-56min.jpg,,00532,0.59
crop_0537_f00532_c0.56_55-56min.jpg,,00532,0.56
crop_0538_f00532_c0.53_55-56min.jpg,,00532,0.53
crop_0539_f00533_c0.67_55-56min.jpg,,00533,0.67
crop_0540_f00533_c0.58_55-56min.jpg,,00533,0.58
crop_0541_f00533_c0.57_55-56min.jpg,,00533,0.57
crop_0542_f00533_c0.45_55-56min.jpg,,00533,0.45
crop_0543_f00533_c0.37_55-56min.jpg,,00533,0.37
crop_0544_f00534_c0.65_55-56min.jpg,,00534,0.65
crop_0545_f00534_c0.63_55-56min.jpg,,00534,0.63
crop_0546_f00534_c0.59_55-56min.jpg,,00534,0.59
crop_0547_f00534_c0.39_55-56min.jpg,,00534,0.39
crop_0548_f00534_c0.37_55-56min.jpg,,00534,0.37
crop_0549_f00534_c0.35_55-56min.jpg,,00534,0.35
crop_0550_f00535_c0.45_55-56min.jpg,,00535,0.45
crop_0551_f00535_c0.39_55-56min.jpg,,00535,0.39
crop_0552_f00536_c0.57_55-56min.jpg,,00536,0.57
crop_0553_f00536_c0.56_55-56min.jpg,,00536,0.56
crop_0554_f00537_c0.48_55-56min.jpg,,00537,0.48
crop_0555_f00537_c0.46_55-56min.jpg,,00537,0.46
crop_0556_f00537_c0.38_55-56min.jpg,,00537,0.38
crop_0557_f00538_c0.54_55-56min.jpg,,00538,0.54
crop_0558_f00538_c0.54_55-56min.jpg,,00538,0.54
crop_0559_f00538_c0.47_55-56min.jpg,,00538,0.47
crop_0560_f00538_c0.42_55-56min.jpg,,00538,0.42
crop_0561_f00539_c0.65_55-56min.jpg,,00539,0.65
crop_0562_f00539_c0.47_55-56min.jpg,,00539,0.47
crop_0563_f00539_c0.38_55-56min.jpg,,00539,0.38
crop_0564_f00539_c0.36_55-56min.jpg,,00539,0.36
crop_0565_f00540_c0.65_55-56min.jpg,,00540,0.65
crop_0566_f00540_c0.53_55-56min.jpg,,00540,0.53
crop_0567_f00540_c0.48_55-56min.jpg,,00540,0.48
crop_0568_f00540_c0.36_55-56min.jpg,,00540,0.36
crop_0569_f00541_c0.54_55-56min.jpg,,00541,0.54
crop_0570_f00541_c0.51_55-56min.jpg,,00541,0.51
crop_0571_f00541_c0.47_55-56min.jpg,,00541,0.47
crop_0572_f00541_c0.43_55-56min.jpg,,00541,0.43
crop_0573_f00542_c0.60_55-56min.jpg,,00542,0.60
crop_0574_f00542_c0.44_55-56min.jpg,,00542,0.44
crop_0575_f00543_c0.62_55-56min.jpg,,00543,0.62
crop_0576_f00543_c0.52_55-56min.jpg,,00543,0.52
crop_0577_f00543_c0.44_55-56min.jpg,,00543,0.44
crop_0578_f00543_c0.36_55-56min.jpg,,00543,0.36
crop_0579_f00544_c0.72_55-56min.jpg,,00544,0.72
crop_0580_f00544_c0.59_55-56min.jpg,,00544,0.59
crop_0581_f00544_c0.43_55-56min.jpg,,00544,0.43
crop_0582_f00545_c0.66_55-56min.jpg,,00545,0.66
crop_0583_f00545_c0.58_55-56min.jpg,,00545,0.58
crop_0584_f00545_c0.43_55-56min.jpg,,00545,0.43
crop_0585_f00546_c0.52_55-56min.jpg,,00546,0.52
crop_0586_f00546_c0.43_55-56min.jpg,,00546,0.43
crop_0587_f00546_c0.43_55-56min.jpg,,00546,0.43
crop_0588_f00546_c0.37_55-56min.jpg,,00546,0.37
crop_0589_f00547_c0.50_55-56min.jpg,,00547,0.50
crop_0590_f00547_c0.46_55-56min.jpg,,00547,0.46
crop_0591_f00547_c0.41_55-56min.jpg,,00547,0.41
crop_0592_f00547_c0.38_55-56min.jpg,,00547,0.38
crop_0593_f00548_c0.48_55-56min.jpg,,00548,0.48
crop_0594_f00549_c0.76_55-56min.jpg,,00549,0.76
crop_0595_f00549_c0.48_55-56min.jpg,,00549,0.48
crop_0596_f00550_c0.43_55-56min.jpg,,00550,0.43
crop_0597_f00551_c0.40_55-56min.jpg,,00551,0.40
crop_0598_f00551_c0.35_55-56min.jpg,,00551,0.35
crop_0599_f00552_c0.60_55-56min.jpg,,00552,0.60
crop_0600_f00552_c0.35_55-56min.jpg,,00552,0.35
crop_0601_f00553_c0.44_55-56min.jpg,,00553,0.44
crop_0602_f00553_c0.39_55-56min.jpg,,00553,0.39
crop_0603_f00555_c0.41_55-56min.jpg,,00555,0.41
crop_0604_f00555_c0.40_55-56min.jpg,,00555,0.40
crop_0605_f00555_c0.39_55-56min.jpg,,00555,0.39
crop_0606_f00556_c0.42_55-56min.jpg,,00556,0.42
crop_0607_f00557_c0.57_55-56min.jpg,,00557,0.57
crop_0608_f00558_c0.51_55-56min.jpg,,00558,0.51
crop_0609_f00559_c0.50_55-56min.jpg,,00559,0.50
crop_0610_f00560_c0.42_55-56min.jpg,,00560,0.42
crop_0611_f00560_c0.38_55-56min.jpg,,00560,0.38
crop_0612_f00561_c0.50_55-56min.jpg,,00561,0.50
crop_0613_f00561_c0.43_55-56min.jpg,,00561,0.43
crop_0614_f00562_c0.50_55-56min.jpg,,00562,0.50
crop_0615_f00562_c0.36_55-56min.jpg,,00562,0.36
crop_0616_f00563_c0.52_55-56min.jpg,,00563,0.52
crop_0617_f00563_c0.41_55-56min.jpg,,00563,0.41
crop_0618_f00565_c0.53_55-56min.jpg,,00565,0.53
crop_0619_f00565_c0.38_55-56min.jpg,,00565,0.38
crop_0620_f00566_c0.46_55-56min.jpg,,00566,0.46
crop_0621_f00566_c0.40_55-56min.jpg,,00566,0.40
crop_0622_f00567_c0.44_55-56min.jpg,,00567,0.44
crop_0623_f00569_c0.42_55-56min.jpg,,00569,0.42
crop_0624_f00570_c0.54_55-56min.jpg,,00570,0.54
crop_0625_f00570_c0.38_55-56min.jpg,,00570,0.38
crop_0626_f00570_c0.38_55-56min.jpg,,00570,0.38
crop_0627_f00571_c0.56_55-56min.jpg,,00571,0.56
crop_0628_f00571_c0.43_55-56min.jpg,,00571,0.43
crop_0629_f00572_c0.59_55-56min.jpg,,00572,0.59
crop_0630_f00572_c0.42_55-56min.jpg,,00572,0.42
crop_0631_f00572_c0.41_55-56min.jpg,,00572,0.41
crop_0632_f00572_c0.37_55-56min.jpg,,00572,0.37
crop_0633_f00573_c0.63_55-56min.jpg,,00573,0.63
crop_0634_f00573_c0.38_55-56min.jpg,,00573,0.38
crop_0635_f00574_c0.69_55-56min.jpg,,00574,0.69
crop_0636_f00574_c0.37_55-56min.jpg,,00574,0.37
crop_0637_f00575_c0.72_55-56min.jpg,,00575,0.72
crop_0638_f00575_c0.57_55-56min.jpg,,00575,0.57
crop_0639_f00575_c0.43_55-56min.jpg,,00575,0.43
crop_0640_f00576_c0.64_55-56min.jpg,,00576,0.64
crop_0641_f00576_c0.50_55-56min.jpg,,00576,0.50
crop_0642_f00577_c0.57_55-56min.jpg,,00577,0.57
crop_0643_f00577_c0.51_55-56min.jpg,,00577,0.51
crop_0644_f00577_c0.49_55-56min.jpg,,00577,0.49
crop_0645_f00577_c0.46_55-56min.jpg,,00577,0.46
crop_0646_f00578_c0.50_55-56min.jpg,,00578,0.50
crop_0647_f00578_c0.47_55-56min.jpg,,00578,0.47
crop_0648_f00578_c0.39_55-56min.jpg,,00578,0.39
crop_0649_f00579_c0.52_55-56min.jpg,,00579,0.52
crop_0650_f00579_c0.47_55-56min.jpg,,00579,0.47
crop_0651_f00579_c0.43_55-56min.jpg,,00579,0.43
crop_0652_f00580_c0.59_55-56min.jpg,,00580,0.59
crop_0653_f00580_c0.36_55-56min.jpg,,00580,0.36
crop_0654_f00581_c0.52_55-56min.jpg,,00581,0.52
crop_0655_f00581_c0.40_55-56min.jpg,,00581,0.40
crop_0656_f00582_c0.60_55-56min.jpg,,00582,0.60
crop_0657_f00582_c0.50_55-56min.jpg,,00582,0.50
crop_0658_f00583_c0.66_55-56min.jpg,,00583,0.66
crop_0659_f00584_c0.71_55-56min.jpg,,00584,0.71
crop_0660_f00584_c0.44_55-56min.jpg,,00584,0.44
crop_0661_f00585_c0.71_55-56min.jpg,,00585,0.71
crop_0662_f00586_c0.72_55-56min.jpg,,00586,0.72
crop_0663_f00587_c0.70_55-56min.jpg,,00587,0.70
crop_0664_f00588_c0.71_55-56min.jpg,,00588,0.71
crop_0665_f00589_c0.65_55-56min.jpg,,00589,0.65
crop_0666_f00590_c0.59_55-56min.jpg,,00590,0.59
crop_0667_f00591_c0.53_55-56min.jpg,,00591,0.53
crop_0668_f00592_c0.45_55-56min.jpg,,00592,0.45
crop_0669_f00593_c0.42_55-56min.jpg,,00593,0.42
crop_0670_f00594_c0.37_55-56min.jpg,,00594,0.37
crop_0671_f00595_c0.37_55-56min.jpg,,00595,0.37
crop_0672_f00595_c0.35_55-56min.jpg,,00595,0.35
crop_0673_f00596_c0.35_55-56min.jpg,,00596,0.35
crop_0674_f00599_c0.45_55-56min.jpg,,00599,0.45
crop_0675_f00600_c0.49_55-56min.jpg,,00600,0.49
crop_0676_f00600_c0.37_55-56min.jpg,,00600,0.37
crop_0677_f00601_c0.44_55-56min.jpg,,00601,0.44
crop_0678_f00608_c0.50_55-56min.jpg,,00608,0.50
crop_0679_f00608_c0.41_55-56min.jpg,,00608,0.41
crop_0680_f00609_c0.50_55-56min.jpg,,00609,0.50
crop_0681_f00610_c0.41_55-56min.jpg,,00610,0.41
crop_0682_f00611_c0.35_55-56min.jpg,,00611,0.35
crop_0683_f00613_c0.37_55-56min.jpg,,00613,0.37
crop_0684_f00614_c0.38_55-56min.jpg,,00614,0.38
crop_0685_f00615_c0.50_55-56min.jpg,,00615,0.50
crop_0686_f00616_c0.53_55-56min.jpg,,00616,0.53
crop_0687_f00616_c0.43_55-56min.jpg,,00616,0.43
crop_0688_f00616_c0.37_55-56min.jpg,,00616,0.37
crop_0689_f00617_c0.56_55-56min.jpg,,00617,0.56
crop_0690_f00617_c0.40_55-56min.jpg,,00617,0.40
crop_0691_f00617_c0.37_55-56min.jpg,,00617,0.37
crop_0692_f00618_c0.48_55-56min.jpg,,00618,0.48
crop_0693_f00618_c0.44_55-56min.jpg,,00618,0.44
crop_0694_f00619_c0.39_55-56min.jpg,,00619,0.39
crop_0695_f00620_c0.43_55-56min.jpg,,00620,0.43
crop_0696_f00621_c0.54_55-56min.jpg,,00621,0.54
crop_0697_f00621_c0.49_55-56min.jpg,,00621,0.49
crop_0698_f00621_c0.45_55-56min.jpg,,00621,0.45
crop_0699_f00622_c0.61_55-56min.jpg,,00622,0.61
crop_0700_f00622_c0.43_55-56min.jpg,,00622,0.43
crop_0701_f00622_c0.43_55-56min.jpg,,00622,0.43
crop_0702_f00623_c0.64_55-56min.jpg,,00623,0.64
crop_0703_f00624_c0.52_55-56min.jpg,,00624,0.52
crop_0704_f00624_c0.48_55-56min.jpg,,00624,0.48
crop_0705_f00624_c0.43_55-56min.jpg,,00624,0.43
crop_0706_f00625_c0.48_55-56min.jpg,,00625,0.48
crop_0707_f00625_c0.48_55-56min.jpg,,00625,0.48
crop_0708_f00625_c0.47_55-56min.jpg,,00625,0.47
crop_0709_f00625_c0.37_55-56min.jpg,,00625,0.37
crop_0710_f00626_c0.57_55-56min.jpg,,00626,0.57
crop_0711_f00626_c0.50_55-56min.jpg,,00626,0.50
crop_0712_f00626_c0.41_55-56min.jpg,,00626,0.41
crop_0713_f00627_c0.53_55-56min.jpg,,00627,0.53
crop_0714_f00627_c0.44_55-56min.jpg,,00627,0.44
crop_0715_f00627_c0.44_55-56min.jpg,,00627,0.44
crop_0716_f00627_c0.37_55-56min.jpg,,00627,0.37
crop_0717_f00628_c0.44_55-56min.jpg,,00628,0.44
crop_0718_f00629_c0.58_55-56min.jpg,,00629,0.58
crop_0719_f00630_c0.67_55-56min.jpg,,00630,0.67
crop_0720_f00630_c0.37_55-56min.jpg,,00630,0.37
crop_0721_f00631_c0.46_55-56min.jpg,,00631,0.46
crop_0722_f00631_c0.38_55-56min.jpg,,00631,0.38
crop_0723_f00632_c0.62_55-56min.jpg,,00632,0.62
crop_0724_f00632_c0.36_55-56min.jpg,,00632,0.36
crop_0725_f00632_c0.36_55-56min.jpg,,00632,0.36
crop_0726_f00633_c0.70_55-56min.jpg,,00633,0.70
crop_0727_f00634_c0.68_55-56min.jpg,,00634,0.68
crop_0728_f00635_c0.75_55-56min.jpg,,00635,0.75
crop_0729_f00635_c0.47_55-56min.jpg,,00635,0.47
crop_0730_f00636_c0.58_55-56min.jpg,,00636,0.58
crop_0731_f00637_c0.76_55-56min.jpg,,00637,0.76
crop_0732_f00637_c0.37_55-56min.jpg,,00637,0.37
crop_0733_f00638_c0.52_55-56min.jpg,,00638,0.52
crop_0734_f00639_c0.75_55-56min.jpg,,00639,0.75
crop_0735_f00640_c0.41_55-56min.jpg,,00640,0.41
crop_0736_f00641_c0.71_55-56min.jpg,,00641,0.71
crop_0737_f00642_c0.51_55-56min.jpg,,00642,0.51
crop_0738_f00642_c0.35_55-56min.jpg,,00642,0.35
crop_0739_f00642_c0.35_55-56min.jpg,,00642,0.35
crop_0740_f00643_c0.70_55-56min.jpg,,00643,0.70
crop_0741_f00643_c0.48_55-56min.jpg,,00643,0.48
crop_0742_f00644_c0.56_55-56min.jpg,,00644,0.56
crop_0743_f00644_c0.43_55-56min.jpg,,00644,0.43
crop_0744_f00644_c0.38_55-56min.jpg,,00644,0.38
crop_0745_f00645_c0.69_55-56min.jpg,,00645,0.69
crop_0746_f00645_c0.49_55-56min.jpg,,00645,0.49
crop_0747_f00645_c0.41_55-56min.jpg,,00645,0.41
crop_0748_f00645_c0.40_55-56min.jpg,,00645,0.40
crop_0749_f00645_c0.35_55-56min.jpg,,00645,0.35
crop_0750_f00646_c0.50_55-56min.jpg,,00646,0.50
crop_0751_f00646_c0.49_55-56min.jpg,,00646,0.49
crop_0752_f00646_c0.39_55-56min.jpg,,00646,0.39
crop_0753_f00647_c0.63_55-56min.jpg,,00647,0.63
crop_0754_f00647_c0.59_55-56min.jpg,,00647,0.59
crop_0755_f00648_c0.62_55-56min.jpg,,00648,0.62
crop_0756_f00648_c0.54_55-56min.jpg,,00648,0.54
crop_0757_f00649_c0.53_55-56min.jpg,,00649,0.53
crop_0758_f00650_c0.59_55-56min.jpg,,00650,0.59
crop_0759_f00650_c0.54_55-56min.jpg,,00650,0.54
crop_0760_f00650_c0.37_55-56min.jpg,,00650,0.37
crop_0761_f00651_c0.60_55-56min.jpg,,00651,0.60
crop_0762_f00651_c0.55_55-56min.jpg,,00651,0.55
crop_0763_f00652_c0.59_55-56min.jpg,,00652,0.59
crop_0764_f00652_c0.53_55-56min.jpg,,00652,0.53
crop_0765_f00652_c0.47_55-56min.jpg,,00652,0.47
crop_0766_f00653_c0.59_55-56min.jpg,,00653,0.59
crop_0767_f00653_c0.58_55-56min.jpg,,00653,0.58
crop_0768_f00653_c0.45_55-56min.jpg,,00653,0.45
crop_0769_f00654_c0.66_55-56min.jpg,,00654,0.66
crop_0770_f00654_c0.58_55-56min.jpg,,00654,0.58
crop_0771_f00654_c0.48_55-56min.jpg,,00654,0.48
crop_0772_f00655_c0.67_55-56min.jpg,,00655,0.67
crop_0773_f00655_c0.47_55-56min.jpg,,00655,0.47
crop_0774_f00655_c0.41_55-56min.jpg,,00655,0.41
crop_0775_f00656_c0.63_55-56min.jpg,,00656,0.63
crop_0776_f00656_c0.51_55-56min.jpg,,00656,0.51
crop_0777_f00657_c0.57_55-56min.jpg,,00657,0.57
crop_0778_f00657_c0.57_55-56min.jpg,,00657,0.57
crop_0779_f00658_c0.54_55-56min.jpg,,00658,0.54
crop_0780_f00658_c0.53_55-56min.jpg,,00658,0.53
crop_0781_f00659_c0.48_55-56min.jpg,,00659,0.48
crop_0782_f00659_c0.44_55-56min.jpg,,00659,0.44
crop_0783_f00661_c0.36_55-56min.jpg,,00661,0.36
crop_0784_f00662_c0.41_55-56min.jpg,,00662,0.41
crop_0785_f00662_c0.39_55-56min.jpg,,00662,0.39
crop_0786_f00663_c0.40_55-56min.jpg,,00663,0.40
crop_0787_f00664_c0.47_55-56min.jpg,,00664,0.47
crop_0788_f00664_c0.37_55-56min.jpg,,00664,0.37
crop_0789_f00665_c0.47_55-56min.jpg,,00665,0.47
crop_0790_f00666_c0.48_55-56min.jpg,,00666,0.48
crop_0791_f00679_c0.40_55-56min.jpg,,00679,0.40
crop_0792_f00692_c0.55_55-56min.jpg,,00692,0.55
crop_0793_f00692_c0.38_55-56min.jpg,,00692,0.38
crop_0794_f00714_c0.53_55-56min.jpg,,00714,0.53
crop_0795_f00716_c0.52_55-56min.jpg,,00716,0.52
crop_0796_f00721_c0.36_55-56min.jpg,,00721,0.36
crop_0797_f00724_c0.41_55-56min.jpg,,00724,0.41
crop_0798_f00725_c0.36_55-56min.jpg,,00725,0.36
crop_0799_f00726_c0.55_55-56min.jpg,,00726,0.55
crop_0800_f00728_c0.36_55-56min.jpg,,00728,0.36
crop_0801_f00730_c0.67_55-56min.jpg,,00730,0.67
crop_0802_f00730_c0.52_55-56min.jpg,,00730,0.52
crop_0803_f00731_c0.60_55-56min.jpg,,00731,0.60
crop_0804_f00732_c0.58_55-56min.jpg,,00732,0.58
crop_0805_f00732_c0.43_55-56min.jpg,,00732,0.43
crop_0806_f00733_c0.43_55-56min.jpg,,00733,0.43
crop_0807_f00733_c0.42_55-56min.jpg,,00733,0.42
crop_0808_f00733_c0.36_55-56min.jpg,,00733,0.36
crop_0809_f00734_c0.45_55-56min.jpg,,00734,0.45
crop_0810_f00736_c0.39_55-56min.jpg,,00736,0.39
crop_0811_f00738_c0.39_55-56min.jpg,,00738,0.39
crop_0812_f00740_c0.41_55-56min.jpg,,00740,0.41
crop_0813_f00743_c0.36_55-56min.jpg,,00743,0.36
crop_0814_f00752_c0.38_55-56min.jpg,,00752,0.38
crop_0815_f00755_c0.45_55-56min.jpg,,00755,0.45
crop_0816_f00757_c0.37_55-56min.jpg,,00757,0.37
crop_0817_f00758_c0.35_55-56min.jpg,,00758,0.35
crop_0818_f00759_c0.39_55-56min.jpg,,00759,0.39
crop_0819_f00761_c0.39_55-56min.jpg,,00761,0.39
crop_0820_f00762_c0.50_55-56min.jpg,,00762,0.50
crop_0821_f00790_c0.51_55-56min.jpg,,00790,0.51
crop_0822_f00793_c0.44_55-56min.jpg,,00793,0.44
crop_0823_f00796_c0.66_55-56min.jpg,,00796,0.66
crop_0824_f00797_c0.52_55-56min.jpg,,00797,0.52
crop_0825_f00801_c0.57_55-56min.jpg,,00801,0.57
crop_0826_f00804_c0.52_55-56min.jpg,,00804,0.52
crop_0827_f00806_c0.36_55-56min.jpg,,00806,0.36
crop_0828_f00807_c0.53_55-56min.jpg,,00807,0.53
crop_0829_f00808_c0.52_55-56min.jpg,,00808,0.52
crop_0830_f00809_c0.45_55-56min.jpg,,00809,0.45
crop_0831_f00812_c0.35_55-56min.jpg,,00812,0.35
crop_0832_f00816_c0.37_55-56min.jpg,,00816,0.37
crop_0833_f00818_c0.53_55-56min.jpg,,00818,0.53
crop_0834_f00830_c0.39_55-56min.jpg,,00830,0.39
crop_0835_f00842_c0.38_55-56min.jpg,,00842,0.38
crop_0836_f00843_c0.38_55-56min.jpg,,00843,0.38
crop_0837_f00844_c0.41_55-56min.jpg,,00844,0.41
crop_0838_f00845_c0.43_55-56min.jpg,,00845,0.43
crop_0839_f00845_c0.39_55-56min.jpg,,00845,0.39
crop_0840_f00846_c0.44_55-56min.jpg,,00846,0.44
crop_0841_f00847_c0.45_55-56min.jpg,,00847,0.45
crop_0842_f00848_c0.46_55-56min.jpg,,00848,0.46
crop_0843_f00849_c0.41_55-56min.jpg,,00849,0.41
crop_0844_f00850_c0.36_55-56min.jpg,,00850,0.36
crop_0845_f00857_c0.36_55-56min.jpg,,00857,0.36
crop_0846_f00858_c0.38_55-56min.jpg,,00858,0.38
crop_0847_f00860_c0.48_55-56min.jpg,,00860,0.48
crop_0848_f00861_c0.51_55-56min.jpg,,00861,0.51
crop_0849_f00868_c0.46_55-56min.jpg,,00868,0.46
crop_0850_f00871_c0.36_55-56min.jpg,,00871,0.36
crop_0851_f00873_c0.41_55-56min.jpg,,00873,0.41
crop_0852_f00874_c0.48_55-56min.jpg,,00874,0.48
crop_0853_f00874_c0.41_55-56min.jpg,,00874,0.41
crop_0854_f00875_c0.53_55-56min.jpg,,00875,0.53
crop_0855_f00875_c0.47_55-56min.jpg,,00875,0.47
crop_0856_f00876_c0.51_55-56min.jpg,,00876,0.51
crop_0857_f00876_c0.50_55-56min.jpg,,00876,0.50
crop_0858_f00877_c0.51_55-56min.jpg,,00877,0.51
crop_0859_f00877_c0.46_55-56min.jpg,,00877,0.46
crop_0860_f00878_c0.47_55-56min.jpg,,00878,0.47
crop_0861_f00879_c0.50_55-56min.jpg,,00879,0.50
crop_0862_f00880_c0.50_55-56min.jpg,,00880,0.50
crop_0863_f00881_c0.48_55-56min.jpg,,00881,0.48
crop_0864_f00881_c0.44_55-56min.jpg,,00881,0.44
crop_0865_f00882_c0.44_55-56min.jpg,,00882,0.44
crop_0866_f00882_c0.40_55-56min.jpg,,00882,0.40
crop_0867_f00883_c0.49_55-56min.jpg,,00883,0.49
crop_0868_f00883_c0.38_55-56min.jpg,,00883,0.38
crop_0869_f00884_c0.53_55-56min.jpg,,00884,0.53
crop_0870_f00884_c0.43_55-56min.jpg,,00884,0.43
crop_0871_f00885_c0.58_55-56min.jpg,,00885,0.58
